                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.85383,                 0.4424,                0.98819,                0.94184,                0.96196,                0.98055,                0.75062,                0.99231,                0.39936,                 1.1057,              0.0024265,              0.0024265,              0.0024265
                    155,                0.85502,                0.44718,                0.99002,                0.94177,                0.96084,                0.98054,                0.74978,                0.99265,                0.39928,                 1.1059,               0.002377,               0.002377,               0.002377
                    156,                0.86325,                0.44395,                0.98435,                0.94181,                0.96147,                0.98053,                0.75083,                0.99242,                0.39938,                 1.1057,              0.0023275,              0.0023275,              0.0023275
                    157,                0.86206,                0.44894,                0.99215,                0.94173,                0.96007,                0.98047,                   0.75,                0.99199,                0.39893,                 1.1059,               0.002278,               0.002278,               0.002278
                    158,                0.85695,                0.43816,                0.98933,                0.94172,                 0.9599,                0.98051,                0.75034,                0.99184,                0.39908,                  1.106,              0.0022285,              0.0022285,              0.0022285
                    159,                 0.8428,                0.43754,                0.98204,                0.94171,                0.95977,                0.98058,                0.75156,                0.99154,                 0.3993,                 1.1059,               0.002179,               0.002179,               0.002179
                    160,                0.84127,                0.43445,                0.98207,                0.94538,                0.95961,                0.98064,                0.75142,                0.99096,                0.39946,                 1.1057,              0.0021295,              0.0021295,              0.0021295
                    161,                0.85713,                0.44691,                 0.9858,                0.94169,                0.95937,                0.98059,                0.75243,                 0.9912,                0.39972,                 1.1061,                0.00208,                0.00208,                0.00208
                    162,                0.83981,                0.43577,                0.97972,                0.94355,                 0.9598,                0.98066,                0.75171,                 0.9912,                0.40001,                 1.1061,              0.0020305,              0.0020305,              0.0020305
                    163,                0.83708,                0.43091,                 0.9799,                0.94537,                0.95956,                0.98057,                0.75128,                0.99099,                0.40009,                  1.106,               0.001981,               0.001981,               0.001981
                    164,                0.83171,                0.42981,                0.97766,                0.94732,                0.96135,                0.98082,                 0.7521,                0.99103,                0.40059,                 1.1061,              0.0019315,              0.0019315,              0.0019315
                    165,                0.84103,                0.43465,                0.98418,                0.94728,                0.96071,                0.98082,                0.75247,                0.99193,                0.40035,                 1.1071,               0.001882,               0.001882,               0.001882
                    166,                0.83008,                0.43329,                0.97583,                0.94532,                0.95864,                0.98068,                0.75265,                0.99194,                0.40075,                 1.1072,              0.0018325,              0.0018325,              0.0018325
                    167,                0.82469,                0.42483,                0.97219,                0.94727,                0.96052,                0.98073,                0.75262,                 0.9916,                 0.4001,                 1.1072,               0.001783,               0.001783,               0.001783
                    168,                 0.8222,                0.42009,                0.97443,                0.94544,                0.96079,                0.98074,                0.75363,                0.99122,                0.39992,                 1.1071,              0.0017335,              0.0017335,              0.0017335
                    169,                0.81887,                0.42089,                0.97004,                0.94537,                0.95944,                0.98063,                0.75348,                0.99138,                0.39913,                 1.1069,               0.001684,               0.001684,               0.001684
                    170,                0.80933,                 0.4198,                0.96801,                0.94538,                0.95964,                0.98062,                 0.7542,                 0.9906,                0.39981,                 1.1066,              0.0016345,              0.0016345,              0.0016345
                    171,                0.81365,                0.41512,                0.97261,                0.94537,                0.95944,                0.98073,                0.75431,                0.99063,                0.39928,                 1.1065,               0.001585,               0.001585,               0.001585
                    172,                0.81853,                0.42264,                0.98054,                0.94537,                0.95944,                0.98073,                0.75413,                0.99105,                0.39826,                 1.1068,              0.0015355,              0.0015355,              0.0015355
                    173,                0.80917,                 0.4136,                0.97084,                0.94537,                 0.9595,                0.98077,                0.75317,                0.99068,                0.39826,                 1.1069,               0.001486,               0.001486,               0.001486
                    174,                0.81272,                0.42079,                0.97037,                0.94533,                 0.9587,                0.98072,                0.75409,                0.99098,                0.39819,                 1.1069,              0.0014365,              0.0014365,              0.0014365
                    175,                0.81128,                0.41385,                0.97236,                0.94578,                0.95842,                 0.9808,                0.75449,                0.98946,                0.39838,                 1.1059,               0.001387,               0.001387,               0.001387
                    176,                0.80837,                0.41116,                0.97312,                0.94607,                0.95842,                0.98083,                0.75497,                 0.9893,                 0.3981,                 1.1061,              0.0013375,              0.0013375,              0.0013375
                    177,                0.80021,                0.41212,                0.96536,                0.94641,                0.95842,                0.98077,                0.75481,                0.98892,                0.39793,                  1.106,               0.001288,               0.001288,               0.001288
                    178,                0.79767,                 0.4078,                0.96452,                0.94637,                0.95842,                0.98072,                0.75578,                0.98918,                0.39822,                 1.1063,              0.0012385,              0.0012385,              0.0012385
                    179,                0.79679,                0.40976,                0.96282,                0.94719,                0.95898,                0.98088,                0.75606,                0.98869,                0.39798,                 1.1062,               0.001189,               0.001189,               0.001189
                    180,                0.79946,                0.40556,                0.96492,                 0.9472,                0.95912,                0.98089,                0.75568,                0.98869,                0.39829,                 1.1058,              0.0011395,              0.0011395,              0.0011395
                    181,                0.78339,                0.39801,                0.95972,                0.94725,                0.95842,                0.98094,                0.75622,                0.98854,                0.39859,                 1.1057,                0.00109,                0.00109,                0.00109
                    182,                0.79036,                0.40232,                0.96261,                0.94721,                0.95925,                0.98098,                0.75591,                0.98897,                0.39825,                 1.1059,              0.0010405,              0.0010405,              0.0010405
                    183,                0.78284,                0.40272,                0.95899,                0.94911,                0.96019,                0.98106,                0.75677,                 0.9884,                0.39813,                 1.1054,               0.000991,               0.000991,               0.000991
                    184,                0.78919,                0.40348,                0.96356,                0.94718,                0.95867,                0.98121,                0.75859,                0.98857,                0.39768,                 1.1056,              0.0009415,              0.0009415,              0.0009415
                    185,                0.78753,                0.40484,                0.96626,                0.94417,                0.95842,                0.98096,                0.75734,                0.98795,                0.39813,                 1.1052,               0.000892,               0.000892,               0.000892
                    186,                0.78381,                 0.4011,                0.95783,                0.94244,                 0.9604,                0.98104,                0.75867,                0.98763,                0.39732,                 1.1051,              0.0008425,              0.0008425,              0.0008425
                    187,                0.77419,                0.39461,                0.95694,                0.94359,                 0.9605,                 0.9811,                0.75862,                0.98738,                0.39725,                  1.105,               0.000793,               0.000793,               0.000793
                    188,                0.76998,                0.39528,                0.95546,                0.94354,                0.95969,                0.98113,                0.75887,                0.98732,                0.39728,                 1.1051,              0.0007435,              0.0007435,              0.0007435
                    189,                 0.7681,                0.39146,                0.95201,                0.94366,                0.96238,                0.98116,                0.75876,                0.98685,                0.39601,                 1.1051,               0.000694,               0.000694,               0.000694
                    190,                0.66978,                0.30551,                0.92076,                0.94324,                0.96238,                0.98117,                0.75869,                0.98624,                0.39563,                 1.1049,              0.0006445,              0.0006445,              0.0006445
                    191,                0.66293,                0.29927,                0.91421,                0.94729,                0.96086,                 0.9811,                  0.758,                0.98609,                0.39508,                 1.1049,               0.000595,               0.000595,               0.000595
                    192,                 0.6559,                 0.2939,                0.91221,                0.94914,                0.96071,                0.98137,                 0.7583,                0.98587,                0.39505,                 1.1048,              0.0005455,              0.0005455,              0.0005455
                    193,                0.65278,                0.29586,                0.91518,                0.94917,                0.96132,                0.98133,                0.75813,                0.98572,                0.39492,                 1.1048,               0.000496,               0.000496,               0.000496
                    194,                0.63943,                0.28847,                0.90472,                0.94915,                0.96096,                0.98132,                0.75966,                0.98594,                 0.3947,                 1.1056,              0.0004465,              0.0004465,              0.0004465
                    195,                0.64215,                0.28829,                0.90691,                0.94915,                0.96102,                0.98139,                0.75904,                0.98565,                 0.3949,                 1.1055,               0.000397,               0.000397,               0.000397
                    196,                0.64147,                0.28837,                0.90554,                0.94915,                0.96105,                 0.9814,                0.75927,                0.98611,                0.39485,                 1.1059,              0.0003475,              0.0003475,              0.0003475
                    197,                0.64152,                0.28725,                0.90966,                0.94919,                0.96174,                0.98145,                0.75871,                0.98613,                0.39463,                  1.106,               0.000298,               0.000298,               0.000298
                    198,                 0.6308,                0.28201,                0.90336,                0.94923,                 0.9604,                0.98163,                0.75896,                0.98608,                0.39412,                 1.1062,              0.0002485,              0.0002485,              0.0002485
                    199,                0.63035,                0.28325,                0.90361,                0.94733,                0.96163,                0.98155,                0.75927,                0.98657,                0.39366,                 1.1065,               0.000199,               0.000199,               0.000199
